crop,year,season,state,area,production,fertilizer,pesticide,yield,nitrogen,phosphorus,potassium,ph,avg_temp_c,total_rainfall_mm,avg_humidity_percent
Castor seed,2003,Rabi       ,Odisha,6830.0,3050.0,676033.4,1639.2,0.486,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Coriander,2003,Whole Year ,Odisha,19010.0,9000.0,1881609.8,4562.4,0.480666667,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Dry chillies,2003,Whole Year ,Odisha,75040.0,63180.0,7427459.2,18009.6,0.838666667,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Garlic,2003,Whole Year ,Odisha,10850.0,34320.0,1073933.0,2604.0,3.144666667,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Ginger,2003,Kharif     ,Odisha,15480.0,30020.0,1532210.4,3715.2,1.810333333,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Gram,2003,Rabi       ,Odisha,28570.0,17670.0,2827858.6,6856.8,0.505172414,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Groundnut,2003,Kharif     ,Odisha,77176.0,93133.0,7638880.48,18522.24,1.084,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Horse-gram,2003,Kharif     ,Odisha,87826.0,24752.0,8693017.48,21078.24,0.293103448,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Jowar,2003,Kharif     ,Odisha,11090.0,6380.0,1097688.2,2661.6,0.604,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Jute,2003,Kharif     ,Odisha,2590.0,18148.0,256358.2,621.6,7.076666667,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Linseed,2003,Rabi       ,Odisha,18240.0,7180.0,1805395.2,4377.6,0.33,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Maize,2003,Kharif     ,Odisha,55549.0,78744.0,5498240.02,13331.76,0.887307692,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Maize,2003,Rabi       ,Odisha,13760.0,18180.0,1361964.8,3302.4,1.32,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Masoor,2003,Rabi       ,Odisha,5860.0,2430.0,580022.8,1406.4,0.4025,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Moong(Green Gram),2003,Kharif     ,Odisha,257261.0,60081.0,2.546369378E7,61742.64,0.229333333,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Niger seed,2003,Kharif     ,Odisha,110640.0,25660.0,1.09511472E7,26553.6,0.277,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Niger seed,2003,Rabi       ,Odisha,19610.0,6170.0,1940997.8,4706.4,0.38,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Onion,2003,Whole Year ,Odisha,26550.0,240340.0,2627919.0,6372.0,8.845666667,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Other  Rabi pulses,2003,Rabi       ,Odisha,35250.0,20190.0,3489045.0,8460.0,0.582592593,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Other Kharif pulses,2003,Kharif     ,Odisha,27280.0,15020.0,2700174.4,6547.2,0.506428571,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Potato,2003,Whole Year ,Odisha,7303.0,75823.0,722850.94,1752.72,9.688965517,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Ragi,2003,Kharif     ,Odisha,70490.0,44575.0,6977100.2,16917.6,0.4768,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Rapeseed &Mustard,2003,Rabi       ,Odisha,15907.0,3065.0,1574474.86,3817.68,0.169310345,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Rice,2003,Kharif     ,Odisha,4501000.0,6801000.0,4.4550898E8,1080240.0,1.516333333,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Safflower,2003,Rabi       ,Odisha,1620.0,710.0,160347.6,388.8,0.42875,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Sesamum,2003,Kharif     ,Odisha,37716.0,7776.0,3733129.68,9051.84,0.219333333,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Small millets,2003,Kharif     ,Odisha,26570.0,11510.0,2629898.6,6376.8,0.435789474,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Sugarcane,2003,Whole Year ,Odisha,14565.0,858096.0,1441643.7,3495.6,54.54655172,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Sunflower,2003,Kharif     ,Odisha,820.0,470.0,81163.6,196.8,0.608461538,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Sunflower,2003,Rabi       ,Odisha,5230.0,3920.0,517665.4,1255.2,0.647931034,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Sweet potato,2003,Whole Year ,Odisha,47030.0,393560.0,4655029.4,11287.2,8.454333333,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Tobacco,2003,Whole Year ,Odisha,5310.0,3490.0,525583.8,1274.4,0.537,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Turmeric,2003,Whole Year ,Odisha,23780.0,56420.0,2353744.4,5707.2,2.241,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Urad,2003,Kharif     ,Odisha,135994.0,36794.0,1.346068612E7,32638.56,0.256333333,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Wheat,2003,Rabi       ,Odisha,5129.0,7517.0,507668.42,1230.96,1.377407407,67.0,26.0,32.0,6.3,26.57,1857.72,73.53
Arhar/Tur,2003,Kharif     ,Punjab,9700.0,9000.0,960106.0,2328.0,0.947333333,150.0,50.0,40.0,8.0,24.13,1037.84,46.02
Bajra,2003,Kharif     ,Punjab,8000.0,8000.0,791840.0,1920.0,1.0,150.0,50.0,40.0,8.0,24.13,1037.84,46.02
Barley,2003,Rabi       ,Punjab,23000.0,77000.0,2276540.0,5520.0,3.245555556,150.0,50.0,40.0,8.0,24.13,1037.84,46.02
Cotton(lint),2003,Kharif     ,Punjab,452000.0,1478000.0,4.473896E7,108480.0,2.736,150.0,50.0,40.0,8.0,24.13,1037.84,46.02
Gram,2003,Rabi       ,Punjab,6000.0,5400.0,593880.0,1440.0,0.926923077,150.0,50.0,40.0,8.0,24.13,1037.84,46.02
Groundnut,2003,Kharif     ,Punjab,4400.0,4000.0,435512.0,1056.0,0.871428571,150.0,50.0,40.0,8.0,24.13,1037.84,46.02
Guar seed,2003,Whole Year ,Punjab,38500.0,27100.0,3810730.0,9240.0,0.674285714,150.0,50.0,40.0,8.0,24.13,1037.84,46.02
Maize,2003,Kharif     ,Punjab,154000.0,459000.0,1.524292E7,36960.0,3.086923077,150.0,50.0,40.0,8.0,24.13,1037.84,46.02
Masoor,2003,Rabi       ,Punjab,3600.0,2300.0,356328.0,864.0,0.71,150.0,50.0,40.0,8.0,24.13,1037.84,46.02
Moong(Green Gram),2003,Kharif     ,Punjab,18900.0,15800.0,1870722.0,4536.0,0.815384615,150.0,50.0,40.0,8.0,24.13,1037.84,46.02
Moth,2003,Kharif     ,Punjab,600.0,400.0,59388.0,144.0,0.833333333,150.0,50.0,40.0,8.0,24.13,1037.84,46.02
Rapeseed &Mustard,2003,Rabi       ,Punjab,52000.0,62000.0,5146960.0,12480.0,1.137647059,150.0,50.0,40.0,8.0,24.13,1037.84,46.02
Rice,2003,Kharif     ,Punjab,2614000.0,9656000.0,2.5873372E8,627360.0,3.678235294,150.0,50.0,40.0,8.0,24.13,1037.84,46.02
Sesamum,2003,Kharif     ,Punjab,10600.0,3600.0,1049188.0,2544.0,0.269166667,150.0,50.0,40.0,8.0,24.13,1037.84,46.02
Sugarcane,2003,Whole Year ,Punjab,123000.0,6620000.0,1.217454E7,29520.0,54.72,150.0,50.0,40.0,8.0,24.13,1037.84,46.02
Sunflower,2003,Rabi       ,Punjab,20000.0,34000.0,1979600.0,4800.0,1.78875,150.0,50.0,40.0,8.0,24.13,1037.84,46.02
Urad,2003,Kharif     ,Punjab,5200.0,2200.0,514696.0,1248.0,0.641428571,150.0,50.0,40.0,8.0,24.13,1037.84,46.02
Wheat,2003,Rabi       ,Punjab,3444000.0,1.4489E7,3.4088712E8,826560.0,4.166470588,150.0,50.0,40.0,8.0,24.13,1037.84,46.02
Arhar/Tur,2003,Kharif     ,Uttar Pradesh,360467.0,395677.0,3.567902366E7,86512.08,0.988285714,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Bajra,2003,Kharif     ,Uttar Pradesh,924202.0,1188103.0,9.147751396E7,221808.48,1.237352941,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Barley,2003,Rabi       ,Uttar Pradesh,233928.0,516818.0,2.315419344E7,56142.72,2.085142857,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Gram,2003,Rabi       ,Uttar Pradesh,771682.0,800270.0,7.638108436E7,185203.68,1.042714286,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Groundnut,2003,Kharif     ,Uttar Pradesh,85143.0,56879.0,8427454.14,20434.32,0.706610169,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Jowar,2003,Kharif     ,Uttar Pradesh,300167.0,298075.0,2.971052966E7,72040.08,1.01469697,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Linseed,2003,Rabi       ,Uttar Pradesh,36435.0,17968.0,3606336.3,8744.4,0.5034,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Maize,2003,Kharif     ,Uttar Pradesh,817385.0,1117621.0,8.09047673E7,196172.4,1.296,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Maize,2003,Rabi       ,Uttar Pradesh,4172.0,5704.0,412944.56,1001.28,1.348888889,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Maize,2003,Summer     ,Uttar Pradesh,20641.0,28216.0,2043046.18,4953.84,1.362166667,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Masoor,2003,Rabi       ,Uttar Pradesh,571992.0,515023.0,5.661576816E7,137278.08,0.887142857,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Moong(Green Gram),2003,Kharif     ,Uttar Pradesh,35227.0,8228.0,3486768.46,8454.48,0.2940625,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Moong(Green Gram),2003,Summer     ,Uttar Pradesh,34070.0,18128.0,3372248.6,8176.8,0.556911765,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Moth,2003,Kharif     ,Uttar Pradesh,379.0,146.0,37513.42,90.96,0.388947368,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Onion,2003,Rabi       ,Uttar Pradesh,8781.0,126033.0,869143.38,2107.44,14.35414286,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Onion,2003,Summer     ,Uttar Pradesh,11390.0,112405.0,1127382.2,2733.6,9.894202899,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Peas & beans (Pulses),2003,Rabi       ,Uttar Pradesh,399208.0,547690.0,3.951360784E7,95809.92,1.357,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Potato,2003,Whole Year ,Uttar Pradesh,441796.0,9540059.0,4.372896808E7,106031.04,19.60414286,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Ragi,2003,Rabi       ,Uttar Pradesh,221.0,323.0,21874.58,53.04,1.423,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Rapeseed &Mustard,2003,Rabi       ,Uttar Pradesh,536115.0,533534.0,5.30646627E7,128667.6,0.845571429,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Rice,2003,Kharif     ,Uttar Pradesh,5719933.0,1.2476923E7,5.661589683E8,1372783.92,2.066285714,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Rice,2003,Summer     ,Uttar Pradesh,7839.0,18016.0,775904.22,1881.36,2.1595,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Sannhamp,2003,Whole Year ,Uttar Pradesh,3876.0,1167.0,383646.48,930.24,0.278085106,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Sesamum,2003,Kharif     ,Uttar Pradesh,94950.0,12307.0,9398151.0,22788.0,0.137761194,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Soyabean,2003,Kharif     ,Uttar Pradesh,4954.0,5315.0,490346.92,1188.96,1.057619048,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Sugarcane,2003,Whole Year ,Uttar Pradesh,2110126.0,1.17566725E8,2.088602715E8,506430.24,48.92214286,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Sunflower,2003,Kharif     ,Uttar Pradesh,12044.0,20111.0,1192115.12,2890.56,1.678363636,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Tobacco,2003,Whole Year ,Uttar Pradesh,23384.0,155821.0,2314548.32,5612.16,6.369090909,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Turmeric,2003,Whole Year ,Uttar Pradesh,887.0,1604.0,87795.26,212.88,1.823142857,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Urad,2003,Kharif     ,Uttar Pradesh,566876.0,134187.0,5.610938648E7,136050.24,0.367142857,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Urad,2003,Summer     ,Uttar Pradesh,57741.0,28301.0,5715204.18,13857.84,0.540153846,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Wheat,2003,Rabi       ,Uttar Pradesh,9443104.0,2.634991E7,9.346784339E8,2266344.96,2.767428571,120.0,45.0,35.0,7.6,25.86,803.3,50.49
Arhar/Tur,2003,Kharif     ,Uttarakhand,1962.0,1453.0,194198.76,470.88,0.756363636,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Bajra,2003,Kharif     ,Uttarakhand,3.0,3.0,296.94,0.72,1.0,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Barley,2003,Rabi       ,Uttarakhand,24940.0,25126.0,2468561.2,5985.6,1.060769231,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Garlic,2003,Whole Year ,Uttarakhand,2747.0,17920.0,271898.06,659.28,4.46173913,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Gram,2003,Rabi       ,Uttarakhand,766.0,601.0,75818.68,183.84,0.738888889,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Groundnut,2003,Kharif     ,Uttarakhand,1273.0,1267.0,126001.54,305.52,0.955,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Horse-gram,2003,Kharif     ,Uttarakhand,8171.0,6066.0,808765.58,1961.04,0.749090909,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Linseed,2003,Rabi       ,Uttarakhand,11.0,4.0,1088.78,2.64,0.36,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Maize,2003,Kharif     ,Uttarakhand,31209.0,47446.0,3089066.82,7490.16,1.456153846,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Maize,2003,Summer     ,Uttarakhand,137.0,224.0,13560.26,32.88,1.623333333,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Masoor,2003,Rabi       ,Uttarakhand,11618.0,7168.0,1149949.64,2788.32,0.61,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Moong(Green Gram),2003,Kharif     ,Uttarakhand,13.0,5.0,1286.74,3.12,0.443333333,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Moong(Green Gram),2003,Summer     ,Uttarakhand,39.0,12.0,3860.22,9.36,0.305,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Moth,2003,Kharif     ,Uttarakhand,2.0,1.0,197.96,0.48,0.5,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Onion,2003,Whole Year ,Uttarakhand,1719.0,19183.0,170146.62,412.56,11.30846154,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Other  Rabi pulses,2003,Rabi       ,Uttarakhand,43.0,22.0,4256.14,10.32,0.443333333,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Other Cereals,2003,Kharif     ,Uttarakhand,77717.0,87277.0,7692428.66,18652.08,1.000909091,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Other Cereals,2003,Rabi       ,Uttarakhand,660.0,755.0,65326.8,158.4,1.112222222,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Other Kharif pulses,2003,Kharif     ,Uttarakhand,12064.0,7776.0,1194094.72,2895.36,0.656363636,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Peas & beans (Pulses),2003,Rabi       ,Uttarakhand,4451.0,3386.0,440559.98,1068.24,0.663333333,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Potato,2003,Whole Year ,Uttarakhand,16054.0,261765.0,1589024.92,3852.96,15.82153846,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Ragi,2003,Kharif     ,Uttarakhand,126421.0,165549.0,1.251315058E7,30341.04,1.4,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Rapeseed &Mustard,2003,Rabi       ,Uttarakhand,12545.0,10025.0,1241704.1,3010.8,0.694615385,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Rice,2003,Kharif     ,Uttarakhand,271671.0,520831.0,2.688999558E7,65201.04,1.640769231,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Rice,2003,Summer     ,Uttarakhand,5655.0,21126.0,559731.9,1357.2,3.66,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Sesamum,2003,Kharif     ,Uttarakhand,1857.0,294.0,183805.86,445.68,0.155384615,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Soyabean,2003,Kharif     ,Uttarakhand,13998.0,15045.0,1385522.04,3359.52,1.330833333,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Sugarcane,2003,Whole Year ,Uttarakhand,116877.0,7023220.0,1.156848546E7,28050.48,58.12,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Sunflower,2003,Kharif     ,Uttarakhand,262.0,301.0,25932.76,62.88,1.024,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Tobacco,2003,Whole Year ,Uttarakhand,23.0,78.0,2276.54,5.52,3.26,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Urad,2003,Kharif     ,Uttarakhand,10774.0,3905.0,1066410.52,2585.76,0.37,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Urad,2003,Summer     ,Uttarakhand,645.0,233.0,63842.1,154.8,0.243333333,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Wheat,2003,Rabi       ,Uttarakhand,383387.0,729653.0,3.794764526E7,92012.88,1.525384615,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
other oilseeds,2003,Kharif     ,Uttarakhand,411.0,294.0,40680.78,98.64,0.637,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
other oilseeds,2003,Rabi       ,Uttarakhand,87.0,29.0,8611.26,20.88,0.298333333,80.0,24.0,38.0,6.4,17.95,1079.15,52.08
Arhar/Tur,2004,Kharif     ,Andhra Pradesh,471825.0,215214.0,5.11175205E7,99083.25,0.479090909,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Arhar/Tur,2004,Rabi       ,Andhra Pradesh,8452.0,3792.0,915689.68,1774.92,0.485,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Bajra,2004,Kharif     ,Andhra Pradesh,83441.0,74571.0,9039997.94,17522.61,0.86,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Bajra,2004,Rabi       ,Andhra Pradesh,10128.0,6712.0,1097267.52,2126.88,0.661818182,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Banana,2004,Whole Year ,Andhra Pradesh,40906.0,980481.0,4431756.04,8590.26,26.37047619,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Cashewnut,2004,Whole Year ,Andhra Pradesh,150352.0,33571.0,1.628913568E7,31573.92,0.256875,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Castor seed,2004,Kharif     ,Andhra Pradesh,271600.0,105437.0,2.9425144E7,57036.0,0.484444444,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Coconut ,2004,Whole Year ,Andhra Pradesh,103869.0,1.199311362E9,1.125316746E7,21812.49,10469.71389,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Coriander,2004,Whole Year ,Andhra Pradesh,23981.0,9314.0,2598101.54,5036.01,0.516470588,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Cotton(lint),2004,Kharif     ,Andhra Pradesh,1178419.0,2190549.0,1.276699145E8,247467.99,1.901428571,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Dry chillies,2004,Kharif     ,Andhra Pradesh,186120.0,599570.0,2.01642408E7,39085.2,2.911363636,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Dry chillies,2004,Rabi       ,Andhra Pradesh,50419.0,148939.0,5462394.46,10587.99,3.148636364,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Garlic,2004,Whole Year ,Andhra Pradesh,552.0,0.0,59803.68,115.92,0.0,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Ginger,2004,Whole Year ,Andhra Pradesh,1873.0,10906.0,202920.82,393.33,5.2775,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Gram,2004,Kharif     ,Andhra Pradesh,111.0,98.0,12025.74,23.31,0.885,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Gram,2004,Rabi       ,Andhra Pradesh,341228.0,345312.0,3.696864152E7,71657.88,1.09,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Groundnut,2004,Kharif     ,Andhra Pradesh,1605390.0,1248565.0,1.739279526E8,337131.9,0.978636364,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Groundnut,2004,Rabi       ,Andhra Pradesh,235743.0,390676.0,2.554039662E7,49506.03,1.755454545,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Horse-gram,2004,Kharif     ,Andhra Pradesh,10077.0,4552.0,1091742.18,2116.17,0.433,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Horse-gram,2004,Rabi       ,Andhra Pradesh,56470.0,21003.0,6117959.8,11858.7,0.338571429,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Jowar,2004,Kharif     ,Andhra Pradesh,200661.0,224757.0,2.173961274E7,42138.81,0.863636364,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Jowar,2004,Rabi       ,Andhra Pradesh,299732.0,290800.0,3.247296488E7,62943.72,1.389545455,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Linseed,2004,Rabi       ,Andhra Pradesh,4181.0,467.0,452969.54,878.01,0.126666667,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Maize,2004,Kharif     ,Andhra Pradesh,505358.0,1238622.0,5.475048572E7,106125.18,2.819545455,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Maize,2004,Rabi       ,Andhra Pradesh,151474.0,824920.0,1.641069316E7,31809.54,5.235714286,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Mesta,2004,Kharif     ,Andhra Pradesh,53629.0,458390.0,5810165.86,11262.09,8.414444444,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Moong(Green Gram),2004,Kharif     ,Andhra Pradesh,304051.0,110550.0,3.294088534E7,63850.71,0.367727273,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Moong(Green Gram),2004,Rabi       ,Andhra Pradesh,150094.0,48901.0,1.626118396E7,31519.74,0.368421053,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Niger seed,2004,Kharif     ,Andhra Pradesh,15640.0,6101.0,1694437.6,3284.4,0.425,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Onion,2004,Kharif     ,Andhra Pradesh,21907.0,344540.0,2373404.38,4600.47,14.4,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Onion,2004,Rabi       ,Andhra Pradesh,12248.0,258886.0,1326948.32,2572.08,20.17047619,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Other  Rabi pulses,2004,Rabi       ,Andhra Pradesh,17609.0,4724.0,1907759.06,3697.89,0.256470588,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Other Kharif pulses,2004,Kharif     ,Andhra Pradesh,16234.0,4193.0,1758791.56,3409.14,0.268,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Potato,2004,Whole Year ,Andhra Pradesh,4037.0,27527.0,437368.58,847.77,7.64,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Ragi,2004,Kharif     ,Andhra Pradesh,61063.0,73142.0,6615565.42,12823.23,1.439285714,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Ragi,2004,Rabi       ,Andhra Pradesh,7924.0,14276.0,858486.16,1664.04,1.823076923,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Rapeseed &Mustard,2004,Rabi       ,Andhra Pradesh,3623.0,904.0,392515.82,760.83,0.201666667,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Rice,2004,Kharif     ,Andhra Pradesh,2215067.0,6392717.0,2.399803588E8,465164.07,2.720454545,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Rice,2004,Rabi       ,Andhra Pradesh,871135.0,3208328.0,9.43787659E7,182938.35,2.83,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Safflower,2004,Rabi       ,Andhra Pradesh,19007.0,8288.0,2059218.38,3991.47,0.353636364,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Sesamum,2004,Kharif     ,Andhra Pradesh,169457.0,23861.0,1.835897138E7,35585.97,0.1885,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Sesamum,2004,Rabi       ,Andhra Pradesh,39827.0,13803.0,4314857.18,8363.67,0.3595,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Small millets,2004,Kharif     ,Andhra Pradesh,47209.0,23108.0,5114623.06,9913.89,0.503636364,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Small millets,2004,Rabi       ,Andhra Pradesh,515.0,257.0,55795.1,108.15,0.502,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Soyabean,2004,Kharif     ,Andhra Pradesh,77158.0,117898.0,8359297.72,16203.18,1.235555556,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Sugarcane,2004,Whole Year ,Andhra Pradesh,209536.0,1.5739172E7,2.270113024E7,44002.56,77.12619048,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Sunflower,2004,Kharif     ,Andhra Pradesh,476116.0,290245.0,5.158240744E7,99984.36,0.714545455,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Sunflower,2004,Rabi       ,Andhra Pradesh,332752.0,210955.0,3.605035168E7,69877.92,0.726818182,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Sweet potato,2004,Whole Year ,Andhra Pradesh,1193.0,7829.0,129249.62,250.53,6.883157895,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Tapioca,2004,Whole Year ,Andhra Pradesh,20137.0,146784.0,2181642.58,4228.77,6.748,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Tobacco,2004,Whole Year ,Andhra Pradesh,189484.0,585193.0,2.052869656E7,39791.64,4.54547619,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Urad,2004,Kharif     ,Andhra Pradesh,76464.0,35130.0,8284109.76,16057.44,0.473636364,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Urad,2004,Rabi       ,Andhra Pradesh,351048.0,223561.0,3.803254032E7,73720.08,0.608947368,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Wheat,2004,Rabi       ,Andhra Pradesh,9174.0,4605.0,993911.16,1926.54,0.387272727,78.0,45.0,22.0,6.8,27.72,759.1,69.79
Arhar/Tur,2004,Kharif     ,Assam,6733.0,4751.0,729453.22,1413.93,0.710434783,60.0,18.0,38.0,5.8,22.27,2151.77,78.82
Castor seed,2004,Kharif     ,Assam,1349.0,572.0,146150.66,283.29,0.428095238,60.0,18.0,38.0,5.8,22.27,2151.77,78.82
